"Bank Leumi Le-Israel BM                                               "
"State Bank of India                                                   "
"Habib Bank Ltd                                                        "
"Abn Amro Bank N.V.                                                    "
"ING Bank NV, Amsterdam                                                "
"ABN Amro Bank N.V.                                                    "
"Standard Chartered Bank International Banking Division                "
"State Bank of India                                                   "
"Cassa di Risparmio di Firenze                                         "
"Banco di Brescia S.Paolo-Cab SpA                                      "
"EFG Bank European Financial Group                                     "
"Société Générale                                                      "
"National Westminster Bank PLC                                         "
"Hongkong and Shanghai Banking Corporation Limited, THE                "
"Habib Bank Limited                                                    "
"Habib Bank Ltd                                                        "
"Arab International Bank                                               "
"Bangkok Bank Public Company Limited                                   "
"HSBC Corporate Finance Ltd.                                           "
"Arab Bank PLC                                                         "
"Demirbank TAS                                                         "
"Arab African International Bank                                       "
"Deutsche Bank AG (Bank 24)                                            "
"Compagnie Bancaire de l'Atlantique                                    "
"Industrial Bank of Korea                                              "
"EGS Bank                                                              "
"Bank of Taiwan                                                        "
"Punjab National Bank                                                  "
"CREDIT SUISSE FIRST BOSTON                                            "
"ABN Amro Bank N.V.                                                    "
"Belgolaise                                                            "
"Indusind Bank Limited                                                 "
"Alwatany Bank of Egypt                                                "
"Koc Bank AS                                                           "
"Citibank N.A.                                                         "
"Bankers Trust Company                                                 "
"Delta International Bank                                              "
"Alubaf International Bank Tunis                                       "
"Aval Bank (JS Postal Pensionary Bank)                                 "
"Arab Banking Corporation-Algeria                                      "
"Societe Arabe Internationale de Banque                                "
"Schoeller Textil AG                                                   "
"Demirbank TAS                                                         "
"Banco de Poupança e Crédito (BPC)                                     "
"Artesia Bank SA/NV                                                    "
"Paribas (Suisse) SA                                                   "
"Banque du Caire                                                       "
"Deutsche Bank,Ho Chi Minh Cit.Br.                                     "
"National Bank of Abu Dhabi                                            "
"UBS AG                                                                "
"Citibank NA                                                           "
"Körfezbank                                                            "
"National Bank of Abu Dhabi                                            "
"Citibank NA                                                           "
"China Merchants Bank                                                  "
"Misr International Bank                                               "
"Banque Nationale de Paris                                             "
"Central Bank of Libya                                                 "
"Bank Kapital T.A.S.                                                   "
"Piraeus Prime Bank SA                                                 "
"Citibank Cairo                                                        "
"Vijaya Bank                                                           "
"Finans Bank AS                                                        "
"National Bank of Egypt                                                "
"China Construction Bank                                               "
"Bank Kapital TAS                                                      "
"Turkiye Halk Bankasi                                                  "
"Central Bank of Syria                                                 "
"Chinfon Commercial Bank                                               "
"Standard Chartered Bank Australia Ltd                                 "
"Pan Asia Bank Ltd.                                                    "
"Bank Melli Iran                                                       "
"Banca Popolare di Puglia e Basilicata                                 "
"ABN Amro Bank NB Uzbekistan A.O.                                      "
"Commercial Bank of Syria                                              "
"Central Bank of Libya                                                 "
"Demirbank TAS                                                         "
"Hanil Bank (Deutschland) GmbH                                         "
"Korea Exchange Bank Int. Division                                     "
"Standard Chartered Bank                                               "
"Union Bancaire pour Le Commerce et l'Industrie                        "
"Citibank N.A.                                                         "
"Banque de Tunisie                                                     "
"Habib Bank Ltd                                                        "
"CREDIT SUISSE FIRST BOSTON                                            "
"Muslim Commercial Bank Ltd                                            "
"Banco Ambrosiano Veneto SpA                                           "
"Hongkong & Shanghai Bkg Corp.Ltd.                                     "
"Banco Continental de Panama SA                                        "
"Transatlantic Bank                                                    "
"Royal Bank of Canada (Cash Management)                                "
"Turkiye Garanti Bankasi AS                                            "
"Delta International Bank                                              "
"Kocbank Nederland N.V.                                                "
"Washington First International Bank                                   "
"Bank Melli Iran                                                       "
"Bank of China                                                         "
"CREDIT SUISSE FIRST BOSTON                                            "
"Crédit Lyonnais                                                       "
"Ardshinbank                                                           "
"Denizbank AS                                                          "
"State Bank of India                                                   "
"Banque Nationale de Paris (Schweiz) AG                                "
"Morgan Stanley Capital Group Ltd                                      "
"Centurion Bank Limited                                                "
"Finsans Bank A.S.                                                     "
"Al Bank Al Saudi Al Fransi                                            "
"UBS AG                                                                "
"Bank Ekspres AS                                                       "
"BankBoston Chile                                                      "
"Banco di Brescia S.Paolo-Cab SpA                                      "
"ABN-Amro Bank                                                         "
"Emirates Bank Internat.P.J.S.C.                                       "
"Commercial International Bank (Egypt) S.A.E.                          "
"Banque Nationale de Paris                                             "
"BFG Bank AG                                                           "
"Bank for Inv.and Dev.of Vietnam                                       "
"Banca Popolare dell'Emilia Romagna                                    "
"Arab Bank Plc                                                         "
"KBC Bank NV (ex Kredietbank NV)                                       "
"Dresdner Bank AG                                                      "
"Habib Bank Ltd                                                        "
"Societe Generale Banka                                                "
"Standard Chartered Bank                                               "
"National Commercial Bank                                              "
"Paribas                                                               "
"Bank of China                                                         "
"Chung Shing Bank                                                      "
"Union Bancaire pour Le Commerce et l'Industrie                        "
"UBS AG                                                                "
"Merchant Banking Corp. Nigeria Ltd                                    "
"Banco do Brasil                                                       "
"Siam Commercial Bank Public Co Ltd                                    "
"Crédit Agricole Indosuez Cheuvreux Courbevoie S.A.                    "
"Türkiye is Bankasi                                                    "
"Banco Rio de La Plata SA                                              "
"Bank of America NT & SA                                               "
"Nedbank                                                               "
"China Construction Bank (Ex-People's Constr.Bk of China)              "
"State Bank of India                                                   "
"Corporation Bank                                                      "
"CREDIT SUISSE FIRST BOSTON (0251)                                     "
"J.P.Morgan & Co.Inc.                                                  "
"Alpha Credit Bank AE                                                  "
"Rizal Commercial Banking Co.                                          "
"Finans Bank A.S.                                                      "
"Vysya Bank Ltd,THE                                                    "
"State Bank of Mysore                                                  "
"Banque de Camondo (Suisse) SA                                         "
"State Bank of India                                                   "
"RHB Bank Berhad                                                       "
"National Westminster Bank PLC                                         "
"Abu Dhabi Commercial Bank                                             "
"Banque Nationale de Paris                                             "
"Cariverona Banca SpA                                                  "
"Istituto Bancario San Paolo di Torino SpA                             "
"Natexis Banque                                                        "
"Societe Generale                                                      "
"Standard Chartered Bank                                               "
"André & Cie SA.                                                       "
"Turkiye Garanti Bankasi AS                                            "
"Bankers Trust Company                                                 "
"Export Development Bank of Egypt                                      "
"Koc Bank AS                                                           "
"Bank Melli Iran                                                       "
"State Bank of Travancore                                              "
"Bank Melli Iran                                                       "
"Commercial Bank of Syria                                              "
"Deutsche Bank AG                                                      "
"Habib Bank Limited                                                    "
"Indusind Bank Limited                                                 "
"Citic Ka Wah Bank Ltd New York                                        "
"Türk Ekonomi Bank AS                                                  "
"Citibank NA                                                           "
"Commercial Bank of Greece SA                                          "
"Hongkong and Shanghai Banking Corporation Limited, THE                "
"State Bank of Mysore                                                  "
"Koram Bank                                                            "
"Bank Melli Iran                                                       "
"Bank Melli Iran                                                       "
"Arab Investment Bank                                                  "
"Anadolu Finans Kurumu A.S.                                            "
"Banque Unexim (Suisse) SA                                             "
"Paribas Private Bkg.Asia Ltd.                                         "
"Arab International Bank                                               "
"Oman International Bank                                               "
"Finans Bank AS                                                        "
"Bank of China                                                         "
"ABN Amro Bank N.V.                                                    "
"Bank for Foreign Trade of Vietnam                                     "
"Banque Paribas                                                        "
"Arab Bank Plc                                                         "
"Soneri Bank                                                           "
"Hongkong and Shanghai Banking Corporation Ltd                         "
"Al Ahli Commercial Bank                                               "
"China Construction Bank (Ex-People's Constr.Bk of China)              "
"Banco Totta & Acores (""Opened-end mutuol funds"")                      "
"Credit Suisse                                                         "
"Bank Hapoalim BM                                                      "
"Alwatany Bank of Egypt                                                "
"InvestBank                                                            "
"United Arab Bank                                                      "
"National Agricult.Coop.Federation                                     "
"ANZ Grindlays Bank Limited                                            "
"First Merchant Bank of Zimbabwe Ltd                                   "
"Mashreqbank PSC (Formerly Bank of Oman)                               "
"Citibank NA                                                           "
"Türkiye is Bankasi AS                                                 "
"Banque Nationale de Paris (Canada)                                    "
"ABN Amro Bank N.V.                                                    "
"Bank One International Corp. (ex First Chicago Intl.Corp.)            "
"Bank Tejarat                                                          "
"Bank of China                                                         "
"Bangkok Bank Public Company Limited                                   "
"Deutsche Bank AG                                                      "
"Crédit Populaire d'Algerie                                            "
"HSBC Bank USA (ex-Marine Midland Bank IBF)                            "
"Banco de Mocambique                                                   "
"Deutsche Bank AG                                                      "
"Arab National Bank                                                    "
"Arab Bank PLC                                                         "
"Bank Rakyat Indonesia                                                 "
"Banque Bruxelles Lambert                                              "
"Banque Paribas                                                        "
"American Express Bank Ltd                                             "
"Société Générale                                                      "
"Banco Santiago                                                        "
"Industrial Bank of Korea                                              "
"Korea Development Bank                                                "
"Saudi Investment Bank                                                 "
"Cassa di Risparmio di Rimini SPA                                      "
"Banco Industrial y de Comercio Exterior (BICE)                        "
"Banco Bozano Simonsen SA                                              "
"American Express Bank (France) SA                                     "
"Saudi American Bank                                                   "
"Oman Arab Bank S.A.O.                                                 "
"Bank of Attica                                                        "
"Bank Muscat International S.A.O.G.                                    "
"Fransabank S.A.L.                                                     "
"Dresdner Bank AG                                                      "
"Allfirst Bank (ex-First Nat. Bank of Maryland)                        "
"Wing Hang Bank Ltd                                                    "
"Citibank NA                                                           "
"Metropolitan Bank & Trust Co.                                         "
"The China State Bank Ltd.                                             "
"Janata Bank                                                           "
"Fransabank (France) SA                                                "
"National Bank of Abu Dhabi                                            "
"Banque Nationale de Paris                                             "
"HSBC Bank USA                                                         "
"Egyptian British Bank SAE                                             "
"Bank of Tokyo- Mitsubishi Ltd JOM (ex Mitsubishi B                    "
"Indian Bank                                                           "
"State Bank of India                                                   "
"Banque International du Burkina                                       "
"Bank Sepah                                                            "
"Mauritius Commercial Bank Ltd                                         "
"Saudi Hollandi Bank                                                   "
"Canara Bank                                                           "
"Banque Nationale de Paris                                             "
"Banca Commerciale Italiana (Suisse)                                   "
"Bank of China                                                         "
"Banque Algérienne du Commerce Extérieur                               "
"Bank Mellat                                                           "
"Saudi American Bank (ex-United Saudi Bank)                            "
"Banque Malienne de Crédit et de Dépôts                                "
"National Bank of Kuwait                                               "
"Banque Exterieure d'Algerie                                           "
"ABN Amro Bank NV                                                      "
"Saudi Hollandi Bank                                                   "
"Anz Banking Group Ltd                                                 "
"Citibank NA                                                           "
"Bank Saderat Iran                                                     "
"Cho-Hung Bank Ltd                                                     "
"National Bank of Fujairah                                             "
"Misr Exterior Bank SAE                                                "
"State Bank of Bikaner and Jaipur                                      "
"Banque Nationale de Paris                                             "
"Rabobank                                                              "
"Bicia du Burkina                                                      "
"Muslim Commercial Bank Ltd                                            "
"Bank Refah Kargaran                                                   "
"Midland Bank PLC                                                      "
"H and CB                                                              "
"Banca Antoniana Popolare Veneta SCARL Padova                          "
"Bank of China                                                         "
"Arab Tunisian Bank SA                                                 "
"The Tokai Bank Ltd                                                    "
"Sin Hua Bank Ltd                                                      "
"Banky Fampandrosoana Ny Varotra                                       "
"Dai-Ichi Kangyo Bank Ltd                                              "
"State Bank of India                                                   "
"Nanyang Commercial Bank Ltd                                           "
"Banca di Roma SPA                                                     "
"Westdeutsche Landesbank Girozentrale                                  "
"Niigata Chuo Bank Ltd                                                 "
"Chugoku Bank Ltd                                                      "
"AlBank AlSaudi AlFransi                                               "
"Caja de Ahorros Y Pensiones de Barcelona-La Caixa                     "
"Skandinaviska Enskilda Banken                                         "
"Bank One International Corporation                                    "
"Banco Comercial Portugues                                             "
"Banco de Santander                                                    "
"Commercial Bank of Kuwait                                             "
"Banco Bilbao Vizcaya (Portugal) SA                                    "
"Sampath Bank Limited                                                  "
"Kyongnam Bank                                                         "
"Koram Bank                                                            "
"Equitable Banking Corp.                                               "
"Sangli Bank Ltd                                                       "
"Pusan Bank                                                            "
"State Bank of Mauritius Ltd                                           "
"Bank of China IBF                                                     "
"BHF-Bank                                                              "
"Hongkong and Shanghai Banking Corporation Limited, THE                "
"Bank Melli Iran                                                       "
"Stadt-Sparkasse Solingen                                              "
"Denizbank AS                                                          "
"ANZ Banking Group Ltd                                                 "
"National Bank of Pakistan                                             "
"Iktisat Bankasi TAS                                                   "
"Hanvit Bank (Deutschland) GmbH (ex-Korea Com.Bk Deutschland)          "
"Ergobank SA                                                           "
"Bayerische Hypo- und Vereinsbank AG-Hypovereinsbank                   "
"Alternatifbank AS                                                     "
"Körfezbank                                                            "
"Finansbank AS                                                         "
"State Bank of India                                                   "
"ABN Amro Bank (Deutschland) AG                                        "
"Merita Bank Ltd                                                       "
"Emirates Bank Internat.P.J.S.C.                                       "
"T.C.Ziraat Bankasi                                                    "
"Punjab National Bank                                                  "
"Arab National Bank                                                    "
"Bangkok Bank Public Company Limited                                   "
"Muslim Commercial Bank Ltd                                            "
"Sumitomo Bank                                                         "
"Bank of China                                                         "
"Kookmin Bank                                                          "
"Maybank                                                               "
"Banque Internationale de Commerce-BRED                                "
"Maybank                                                               "
"BIZ Bank für Internationalen Zahlungsausgleich                        "
"National Bank of Pakistan                                             "
"Hanvit Bank (ex-Commerc.Bk Korea a.Hanil Bk)                          "
"Hanvit Bank                                                           "
"Cho Hung Bank                                                         "
"Banco de Credito Nacional S.A.                                        "
"Shinhan Finance Limited                                               "
"Shinhan Bank                                                          "
"Slovenska Investicijska Banka DD                                      "
"Taiwan Cooperative Bank                                               "
"Hanil Bank (Deutschland) GmbH (ex-Korea Com.Bk Deutschland)           "
"Stanbic Bank Botswana Ltd                                             "
"United Garanti Bank International NV                                  "
"National Bank for Foreign Econom. Activ.of the Rep.Uzbekistan         "
"Bank of China                                                         "
"ICCREA S.p.A.- Istituto Centrale delle Banche di Credito Cooperat.    "
"Bank of China                                                         "
"International Bank of Taipei (Formerly Taipei Business Bank)          "
"Bank of India                                                         "
"Israel Discount Bank Ltd                                              "
"United Bank for Africa Plc                                            "
"Islamic International Bank For Investment & Development               "
"Banco Central Hispanoamericano                                        "
"Bank Al Habib Ltd                                                     "
"Chiao Tung Bank Co.Ltd                                                "
"Belvnesheconombank AK                                                 "
"BNP Finance                                                           "
"Citibank NA                                                           "
"Banque Exterieure d'Algerie                                           "
"Bank of Cyprus Ltd                                                    "
"Bank of Taiwan                                                        "
"Banque Nationale de Paris SA                                          "
"Chase Manhattan Bank Australia Ltd                                    "
"UBS AG (ex-SBV)                                                       "
"Bank of China                                                         "
"Meespierson N.V. (Ex Bank Mees en Hope)                               "
"United Mizrahi Bank Ltd                                               "
"Korea Exchange Bank                                                   "
"Al Rajhi Banking and Investment Corporation                           "
"First National Bank of Boston                                         "
"Hellenic Bank Ltd                                                     "
"Standard Chartered Bank                                               "
"Bank of China                                                         "
"Bank of Baroda                                                        "
"China Everbright Bank                                                 "
"Vietnam Export Import Commercial Joint-Stock Bank                     "
"Toprakbank                                                            "
"HSBC Bank Brasil SA (ex-Banco HSBC Bamerindus SA)                     "
"Banque Misr                                                           "
"Export Development Bank of Iran                                       "
"Banco de Chile                                                        "
"Banco Sudameris                                                       "
"Suez Canal Bank                                                       "
"Bank Saderat Iran                                                     "
"Arab Islamic Bank (E.C.)                                              "
"Bank Alfalah Limited                                                  "
"International Bank of Azerbaijan                                      "
"Union Bank of California NA                                           "
"American Express Bank LTD                                             "
"Banque Francaise de l'Orient (Suisse) SA                              "
"Credit Agricole Indosuez Geneva, Lausanne, Lugano, Zürich             "
"Banque Bruxelles Lambert (Suisse) S.A.                                "
"Banque Migros                                                         "
"Banque Cial (Suisse)                                                  "
"Banque de Commerce et de Placements SA                                "
"Meespierson N.V.                                                      "
"Banque Leumi le-Israel (Suisse)                                       "
"Banque Pasche SA                                                      "
"Banque Privée Edmond de Rothschild SA                                 "
"Indian Bank                                                           "
"Banque Banorient (Suisse)                                             "
"Canadian Impérial Bank of Commerce (Suisse) SA                        "
"The Chase Manhattan Bank                                              "
"Crédit Commercial de France (Suisse) SA                               "
"Indian Bank                                                           "
"Crédit Lyonnais (Suisse) SA                                           "
"Turkiye Emlak Bankasi AS                                              "
"Banca Antoniana Popolare Veneta SCARL Padova                          "
"Discount Bank and Trust Company                                       "
"Commerzbank AG                                                        "
"Handelsfinanz-CCF Bank                                                "
"Kredietbank (Suisse) SA                                               "
"Westpac Banking Corp.                                                 "
"Lloyds TSB Bank Plc                                                   "
"Lombard Odier & Cie                                                   "
"State Bank of India                                                   "
"ING Baring Private Bank (Schweiz)                                     "
"China Construction Bank (CCB)                                         "
"Middle East Bank Ltd                                                  "
"Banque Nationale Agricole                                             "
"Arab Bank PLC                                                         "
"UBS SA (ex-SBS)                                                       "
"Shanghai Pudong Development Bank                                      "
"Union Bancaire Privee, UBP                                            "
"UBS SA (ex-SBG)                                                       "
"Industrial + Commercial Bank of China                                 "
"InvestBank                                                            "
"UEB United European Bank                                              "
"Agricultural Bank of China                                            "
"Bank of Baroda                                                        "
"Bank of Baroda                                                        "
"Banco Nacional de Mexico SA                                           "
"Bank Rakyat Indonesia                                                 "
"Banque Nationale de Paris                                             "
"Metropolitan Bank Ltd                                                 "
"Bank Tejarat                                                          "
"Banco CCF Brasil S.A.                                                 "
"Arab Bank Plc                                                         "
"Arab Bank Plc                                                         "
"Arab Bank Plc                                                         "
"Arab Bank Plc                                                         "
"Arab Bank Plc                                                         "
"Bank of Tokyo-Mitsubishi Ltd                                          "
"Bank in Langnau                                                       "
"Bayerische Landesbank Girozentrale                                    "
"Banque Cantonale Vaudoise                                             "
"CREDIT SUISSE FIRST BOSTON AO                                         "
"Finansbank (Suisse) S.A.                                              "
"Banco Bilbao Vizcaya                                                  "
"Mashreqbank PSC (Formerly Bank of Oman)                               "
"Caixa d'Estalvis de Catalunya                                         "
"Banca Toscana SpA                                                     "
"Banca Commerciale Lugano                                              "
"State Bank of Bikaner and Jaipur                                      "
"State Bank of Bikaner and Jaipur                                      "
"State Bank of Bikaner and Jaipur                                      "
"PKB Privatbank AG                                                     "
"Hongkong and Shanghai Banking Corporation Limited                     "
"Hansabank Ltd                                                         "
"Banque Paribas                                                        "
"Peace Bank of Korea                                                   "
"Arab Bank Plc                                                         "
"Dah An Commercial Bank Ltd                                            "
"Bank Leumi Le-Israel BM                                               "
"Industrial Bank of Korea                                              "
"Bank Tejarat                                                          "
"Vietnam Investment Development Bk                                     "
"Banco Paulista S.A.                                                   "
"Doha Bank Ltd                                                         "
"Finansbank A.S.                                                       "
"Banco Aleman Platina S.A.                                             "
"Grand Commercial Bank                                                 "
"Bank of China                                                         "
"Bank Negara Indonesia-PT (Persero)                                    "
"Cassa di Risparmio di Parma e Piacenza SPA                            "
"Middle East Bank                                                      "
"Standard Chartered Bank Indonesia                                     "
"Barclays Bank Plc                                                     "
"Yurt Ticaret Ve Kredi Bankasi AS                                      "
"KBC Bank N.V.                                                         "
"Citibank International PLC                                            "
"Commercial Bank ""Privatbank""                                          "
"Bank of China                                                         "
"Korea First Bank                                                      "
"Mashreqbank PSC                                                       "
"Habib Bank Ltd                                                        "
"American Express Bank Ltd                                             "
"First Commercial Bank                                                 "
"Deutsche Bank AG                                                      "
"ANZ Panin Bank P.T.                                                   "
"Bank Austria AG                                                       "
"BBV Banco BHIF                                                        "
"Credit Industriel et Commercial de Paris                              "
"Eesti Uhispank (Union Bank of Estonia)                                "
"Esbank Eskisehir Bamkasi T.A.S.                                       "
"First International Bank of Israel Ltd                                "
"Korea Exchange Bank (Deutschland) AG                                  "
"Mid Med Bank (Overseas) Ltd.                                          "
"Punjab National Bank                                                  "
"State Bank of India                                                   "
"State Bank of India                                                   "
"State Bank of India                                                   "
"State Bank of India                                                   "
"Krung Thai Bank Public Company Limited                                "
"Avtobank                                                              "
"Kocbank AS                                                            "
"Raiffeisenlandesbank Niederösterreich-Wien                            "
"Bank of China                                                         "
"Arab Bank (Switzerland)                                               "
"ABN Amro Bank (Schweiz)                                               "
"Bank Hapoalim (Schweiz) AG                                            "
"Citibank (Switzerland)                                                "
"Citibank NA                                                           "
"Habib Bank AG Zürich                                                  "
"ABN Amro Bank (Schweiz) ""Ex ABN""                                      "
"CREDIT SUISSE                                                         "
"J.Henry Schroder Bank AG                                              "
"UBS AG                                                                "
"UBS AG                                                                "
"United Bank AG (Zürich)                                               "
"Arab International Bank                                               "
"Zürcher Kantonalbank                                                  "
"Egyptian Gulf Bank                                                    "
"Mashreqbank PSC (Formerly Bank of Oman)                               "
"Industrial & Commercial Bk of China                                   "
"Bank of Alexandria SAE                                                "
"Banque du Caire                                                       "
"Banque Misr                                                           "
"Export Development Bank of Egypt                                      "
"Asia-Pacific Bank                                                     "
"Alwatany Bank of Egypt                                                "
"Arab International Bank                                               "
"Arab Investment Bank                                                  "
"Bank of Alexandria SAE                                                "
"Banque du Caire SAE                                                   "
"Banque Misr                                                           "
"Banque Misr                                                           "
"Banque Misr                                                           "
"Commercial International Bank (Egypt) SAE                             "
"Egyptian American Bank                                                "
"Misr International Bank                                               "
"Misr Iran Development Bank                                            "
"National Bank of Egypt                                                "
"Société Arabe Int.de Banque                                           "
"Suez Canal Bank                                                       "
"ABN Amro Bank NV                                                      "
"Standard Chartered Bank (Switzerland) SA                              "
"Banque de l'Agriculture et du Développement Rural                     "
"Banque Exterieure d'Algerie                                           "
"Banque de Développement Local                                         "
"Banque Nationale d'Algerie                                            "
"Crédit Populaire d'Algerie                                            "
"Mashreqbank PSC (Formerly Bank of Oman)                               "
"BankBoston NA (1784) (ex Deutsche Bank Argentina SA)                  "
"San Paolo IMI SPA                                                     "
"HSBC Banco Roberts SA                                                 "
"Banco Tornquist SA                                                    "
"BankBoston NA                                                         "
"Banco Roberts Capital Markets                                         "
"Bank of Communications                                                "
"KEB Australia Ltd                                                     "
"Export-Import Bank of Thailand                                        "
"African Banking Corporation Limited                                   "
"Arab Bank Plc                                                         "
"Bank of Bahrain & Kuwait                                              "
"Paribas                                                               "
"National Bank of Bahrain                                              "
"Bank of America NT & SA                                               "
"Fortis Bank SA/NV (ex Générale de Banque)                             "
"United Bank of Industrial Investments                                 "
"UBS AG                                                                "
"ABN Amro Bank N.V.                                                    "
"Union Bancaire pour Le Commerce et l'Industrie                        "
"Hanvit Bank (ex-Hanil Bk Commercial Bk Korea)                         "
"Banque Belgolaise SA                                                  "
"Banque Bruxelles Lambert SA                                           "
"Artesia BC SA/NV                                                      "
"Byblos Bank Europe S.A.                                               "
"ABN AMRO BANK NV                                                      "
"CBC Banque SA (ex Crédit Général)                                     "
"Industrial Development Bank of Israel Ltd                             "
"Fortis Bank SA/NV (ex Générale de Banque)                             "
"Hongkong & Shanghai BKG Corp.Ltd                                      "
"ANZ Grindlays Bank Ltd                                                "
"Bank Mellat                                                           "
"Caixa Economica de Cabo Verde                                         "
"Indusind Bank Ltd                                                     "
"Gulf Commercial Bank Ltd. (Ex Schoen Bank Ltd.)                       "
"State Bank of India                                                   "
"Kazkommertsbank                                                       "
"March Rich and Co.                                                    "
"Israel Discount Bank Ltd                                              "
"Arab Banking Corporation                                              "
"ABN Amro Bank N.V.                                                    "
"Punjab National Bank                                                  "
"Central Bank of India                                                 "
"ABN Amro Kazakstan                                                    "
"Industrial and Commercial Bank of China                               "
"Banque Nationale de Paris Intercontinentale (B.N.P.I.)                "
"ABN Amro Bank N.V.                                                    "
"ABN Amro Bank AO                                                      "
"Banco Santander                                                       "
"Kookmin Bank                                                          "
"China Construction Bank (CCB)                                         "
